assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,otGoals,penaltyMinutes,points,pointsPerGame,ppGoals,ppPoints,shGoals,shPoints,shootingPct,shots,timeOnIcePerGame,seasonId,blockedShots,blocksPerGame,hits,hitsPerGame,evenStrengthGoalsAgainst,evenStrengthGoalsFor,powerPlayGoalFor,shortHandedGoalsAgainst,satFor,satAgainst,usatAgainst,usatFor,penalties,penaltiesDrawn
14.4462905443708,6.957359432057264,15.805669007584264,0.18058890722987406,1.839745290615225,29.091658840434693,10.046891808933172,0.44734587104747303,38.46808975498292,23.62956941606336,0.29519043908382653,3.5628994805780225,8.523832372051285,0.7060135676750413,1.0040823616534187,0.07101653296201171,80.03960031293045,265.4988598742562,20092010,18.09912007540834,0.24956536388981979,53.12832887785192,0.7256413406119255,18.5042215594932,20.916161554347234,13.207181210584267,1.7539073269148058,373.34405188833597,353.51950661646435,267.8558695703399,280.82576045333457,11.904574937681513,12.269759803498069
13.634712600885528,6.94774401943794,15.307744462415172,0.16173313359989328,1.9557053909324094,29.4521357796882,9.81796250705152,0.4888013360936676,37.709231298376324,22.584789010871916,0.2847906590226723,3.2745068469794645,7.979737657007741,0.8122844334128736,1.1842654574025424,0.06851028400318553,79.65651809539865,259.822253984098,20102011,18.289853849575834,0.25537072714711373,56.74005581792325,0.7841120929045879,18.76335922439758,20.691514554335598,12.518482148077691,2.05309657960455,387.6044254890758,370.7634710559826,277.6555147720951,288.3578206642576,11.075222764501794,11.134170894105587
13.67145603868714,7.366677626231305,16.09308051470642,0.17839619045352467,2.0088432755557895,29.415113958810508,10.073411303028363,0.4832762385951626,34.15450270751554,22.819968413020977,0.2875932861261054,3.0903535367262958,7.347684767324602,0.7014922160144518,1.051547657515659,0.0999297800659908,78.07956815212965,264.1639346503699,20112012,19.256981244620068,0.2749707156863528,56.91965664536084,0.7556023104389271,19.419876746865356,21.819881960950497,11.53876875628157,1.790132840488072,395.0389834628529,374.4296752026257,279.13181169496545,293.3453619109188,10.72483363934767,10.723640446463763
8.565862352741666,4.168182485234167,9.394725071016481,0.19577671444370157,1.3529626838456636,16.47616547697929,5.820312025048505,0.3167360934413132,22.61391727492546,13.538454752661579,0.2899596499120748,2.044786588970701,4.916182171236819,0.4515833395189411,0.6325585321725202,0.08950498831164933,44.442538308545736,247.88120351313358,20122013,11.298168786360591,0.2673658871905472,36.50016596663251,0.8569635263187202,11.287407079273759,12.483429248165455,7.697032731737488,1.0223307874658507,225.42376299073854,211.2542215365828,156.772117893029,166.68442986988705,6.572094049335995,6.395317330837905
13.18576460937688,6.8233374708162,15.176288983973922,0.1886185109965749,1.9412623790765966,28.910816723528182,9.496308759217591,0.4218434145221017,32.33596156779519,21.78089896092422,0.27547519311197777,3.0755693195088756,7.361602275925921,0.7261170359703453,1.10393988743672,0.08075068547241705,76.2454388371754,251.08605751438327,20132014,18.031333320515767,0.24908813844718536,58.29347902631314,0.7836023585803243,18.580749882465824,20.850237126355687,11.810175895347799,1.9276495543419994,387.56908805632264,369.48071007487783,277.7568784854228,288.85452630953785,10.262231336649382,9.857195681905765
13.095434258720916,6.690276981559615,14.912620919458517,0.18985000753870931,1.9359412451755835,29.45270790142836,9.280828612270762,0.5053868281662348,27.967328960204775,21.34749919452684,0.2645862706199543,3.15417114897475,7.293135109422033,0.6715595832820048,0.9178431208797526,0.07859573123198231,74.34061591532934,226.40141014614687,20142015,19.3899029943573,0.2516320662740278,61.50694690437294,0.9176621891426239,18.171121528077787,20.44093164311019,11.769012328269595,1.6226289713980013,384.96207681769107,360.948245145177,266.9301396236081,283.2533327171625,9.395839167824562,9.336115577836145
12.92300269307425,6.81810809211939,15.03352823261616,0.19896603958488032,2.029760260734299,29.801157645377106,9.494776202766616,0.5763593133440175,26.393482195177608,21.461035039025194,0.269103943941052,3.1037677895168945,7.150557161082383,0.730767414023906,1.0883048471983243,0.07414155232211216,74.41477225594062,216.72205006973448,20152016,18.523309366672212,0.25768130802581213,57.80270244568364,0.8467095863162892,18.688802445206605,20.85689918582453,11.731148893627488,1.7483999330437021,384.87955068110836,361.24700834087974,267.9363616683193,285.49438962189646,9.281529860035763,9.692275473075318
13.326879307093606,7.041536205772481,15.329952899488942,0.2001249953346201,2.0035363400649127,29.80515939715605,9.507580475657738,0.5954756374400328,24.586528453002884,21.80173201784372,0.2642706650781649,3.1323381225365825,7.381785690341488,0.6696815849530046,0.9804291933256026,0.07099297922704884,74.24024979904594,212.52886489204525,20162017,18.84118793673199,0.2847949674577346,52.94491961700784,0.8030552645067669,19.46135043495553,21.40061827737712,11.807354370495817,1.6663907351392995,392.71588308825625,370.8804235466102,277.29617153195755,292.0162876401409,8.669726433236125,9.408896865224184
14.94005937330828,7.333936016362376,16.621047154845318,0.16230423995221802,2.0462398514258484,29.252867250243728,10.234456460976993,0.6543112184495438,22.966326658144492,24.076616379170833,0.29221793381273686,3.4673169191021667,8.360402820661985,0.730921729970087,1.043548879050169,0.07110978532561181,77.46665647234362,220.15518015196338,20172018,19.041948036818102,0.2491288644162956,51.06893572413452,0.7741384873567603,20.758058068417476,23.120736565851544,13.327096464751431,2.0154124771711563,408.8503983298717,385.65073740342507,289.6137146063576,305.2913207449356,8.21509443688596,8.969773553821614
15.429387125564041,7.876087573763752,17.670950882773877,0.17188479355394284,1.9729054397409347,28.56474369661884,10.826252950853261,0.6220838421689785,21.71125524365225,25.194658466024908,0.3187227327890589,3.5021495354926744,8.305637980625098,0.7939033593706274,1.2178533718124263,0.08036965540447456,76.6344454388939,227.98980440875917,20182019,18.762296687588595,0.23128613095741693,54.99236314057973,0.8390944445516816,22.10195905769432,24.538383329717202,13.243417958799887,2.233329412723159,403.0684381096675,380.7048537871999,287.0471247501685,301.553354653553,8.073677705761247,8.93974843236971
